"Codi","Nom","Codi comarca","Nom comarca","UTM X","UTM Y","Longitud","Latitud","Georeferència"
"082508","Santa Margarida de Montbui","06","Anoia","383,955.9765","4,603,396.038","1.608065901","41.57382772","POINT (1.608065901 41.57382772)"
"081521","Orpí","06","Anoia","383,780.9384","4,598,421.032","1.60692923","41.52900383","POINT (1.60692923 41.52900383)"
"252271","Torre de Cabdella, la","25","Pallars Jussà","334,006.6212","4,698,596.565","0.982329839","42.42193135","POINT (0.982329839 42.42193135)"
"170502","Cervià de Ter","20","Gironès","492,606.5536","4,657,245.297","2.910632032","42.06723626","POINT (2.910632032 42.06723626)"
"082819","Teià","21","Maresme","443,230.1797","4,594,451.329","2.319824033","41.49967413","POINT (2.319824033 41.49967413)"
"430810","Maspujols","08","Baix Camp","336,100.5641","4,560,795.937","1.045839079","41.18194646","POINT (1.045839079 41.18194646)"
"080410","Canovelles","41","Vallès Oriental","439,766.9169","4,608,034.137","2.276970352","41.62175675","POINT (2.276970352 41.62175675)"
"081287","Monistrol de Calders","42","Moianès","418,088.1828","4,623,634.811","2.014631919","41.76032259","POINT (2.014631919 41.76032259)"
"251348","Menàrguens","23","Noguera","312,358.4214","4,622,163.196","0.743889689","41.72913882","POINT (0.743889689 41.72913882)"
"170335","Caldes de Malavella","34","Selva","484,205.4273","4,631,915.651","2.809763769","41.83897595","POINT (2.809763769 41.83897595)"
"170741","Fortià","02","Alt Empordà","503,335.324","4,676,694.779","3.040426933","42.24243421","POINT (3.040426933 42.24243421)"
"170577","Corçà","10","Baix Empordà","501,432.5019","4,648,646.217","3.017294311","41.98982108","POINT (3.017294311 41.98982108)"
"082592","Santa Maria de Palautordera","41","Vallès Oriental","453,907.1038","4,615,838.048","2.44609648","41.69298714","POINT (2.44609648 41.69298714)"
"250714","Cava","04","Alt Urgell","383,361.6087","4,686,871.172","1.58440322","42.32535337","POINT (1.58440322 42.32535337)"
"430249","Bellvei","12","Baix Penedès","380,713.8783","4,566,526.026","1.576455639","41.24134335","POINT (1.576455639 41.24134335)"
"430154","Arbolí","08","Baix Camp","328,105.6188","4,567,646.406","0.948646721","41.24195886","POINT (0.948646721 41.24195886)"
"250674","Castelldans","18","Garrigues","313,472.2811","4,596,299.016","0.765325275","41.49661329","POINT (0.765325275 41.49661329)"
"170221","Bisbal d'Empordà, la","10","Baix Empordà","503,161.4788","4,645,258.199","3.038149687","41.95930116","POINT (3.038149687 41.95930116)"
"250886","Estamariu","04","Alt Urgell","378,381.6423","4,692,296.218","1.522838904","42.37343375","POINT (1.522838904 42.37343375)"
"251370","Mollerussa","27","Pla d'Urgell","324,576.6788","4,610,818.085","0.894030377","41.62981069","POINT (0.894030377 41.62981069)"
"250870","Esterri de Cardós","26","Pallars Sobirà","357,406.7972","4,716,996.416","1.262041281","42.59221472","POINT (1.262041281 42.59221472)"
"171024","Maçanet de Cabrenys","02","Alt Empordà","479,453.1349","4,692,671.256","2.750387891","42.38605651","POINT (2.750387891 42.38605651)"
"251001","Gósol","14","Berguedà","389,487.7884","4,676,963.229","1.660625117","42.23703837","POINT (1.660625117 42.23703837)"
"170470","Castelló d'Empúries","02","Alt Empordà","506,168.9522","4,678,489.042","3.074791957","42.25857657","POINT (3.074791957 42.25857657)"
"430614","Forès","16","Conca de Barberà","352,711.2822","4,595,030.429","1.235491145","41.49336453","POINT (1.235491145 41.49336453)"
"170062","Alp","15","Cerdanya","408,406.6855","4,691,845.99","1.887513138","42.37349819","POINT (1.887513138 42.37349819)"
"080446","Capellades","06","Anoia","390,365.3995","4,598,529.792","1.685814119","41.53091212","POINT (1.685814119 41.53091212)"
"082994","Vilada","14","Berguedà","411,718.795","4,665,524.799","1.931742789","42.13686727","POINT (1.931742789 42.13686727)"
"083036","Vilanova de Sau","24","Osona","449,010.3858","4,644,087.608","2.384824808","41.94711624","POINT (2.384824808 41.94711624)"
"431606","Vallmoll","01","Alt Camp","353,268.398","4,567,172.868","1.248902308","41.24265311","POINT (1.248902308 41.24265311)"
"081069","Llinars del Vallès","41","Vallès Oriental","450,414.3487","4,609,884.114","2.404620012","41.63915185","POINT (2.404620012 41.63915185)"
"250827","Espot","26","Pallars Sobirà","343,246.7632","4,715,434.521","1.089974016","42.57540928","POINT (1.089974016 42.57540928)"
"171707","Vallfogona de Ripollès","31","Ripollès","442,549.5873","4,671,915.7","2.304150212","42.19728894","POINT (2.304150212 42.19728894)"
"082515","Santa Margarida i els Monjos","03","Alt Penedès","388,107.7862","4,575,295.801","1.663058723","41.32137517","POINT (1.663058723 41.32137517)"
"431397","Santa Coloma de Queralt","16","Conca de Barberà","365,130.915","4,599,121.175","1.38330159","41.53238304","POINT (1.38330159 41.53238304)"
"171899","Cellera de Ter, la","34","Selva","468,698.4327","4,646,233.462","2.622234819","41.96746992","POINT (2.622234819 41.96746992)"
"251692","Pobla de Cérvoles, la","18","Garrigues","325,646.6056","4,581,712.069","0.915289225","41.36804868","POINT (0.915289225 41.36804868)"
"431711","Vila-seca","36","Tarragonès","344,233.5157","4,552,732.042","1.144805793","41.11094923","POINT (1.144805793 41.11094923)"
"251713","Pobla de Segur, la","25","Pallars Jussà","332,460.6499","4,679,526.027","0.969082431","42.24995562","POINT (0.969082431 42.24995562)"
"251018","Granadella, la","18","Garrigues","304,705.6825","4,580,821.604","0.665377869","41.35522766","POINT (0.665377869 41.35522766)"
"082589","Santa Maria d'Oló","42","Moianès","419,968.2798","4,636,033.816","2.035571761","41.87217579","POINT (2.035571761 41.87217579)"
"430136","Ametlla de Mar, l'","09","Baix Ebre","314,944.5393","4,528,341.071","0.803501688","40.88524846","POINT (0.803501688 40.88524846)"
"171450","Ribes de Freser","31","Ripollès","431,420.9099","4,684,121.814","2.167926705","42.30631215","POINT (2.167926705 42.30631215)"
"080765","Esparreguera","11","Baix Llobregat","405,801.9785","4,599,205.866","1.870708537","41.53896619","POINT (1.870708537 41.53896619)"
"430167","Arboç, l'","12","Baix Penedès","383,035.5149","4,569,393.279","1.603603923","41.26750259","POINT (1.603603923 41.26750259)"
"171306","Pera, la","10","Baix Empordà","497,813.5222","4,652,052.25","2.973590405","42.02049633","POINT (2.973590405 42.02049633)"
"179011","Cruïlles, Monells i Sant Sadurní de l'Heura","10","Baix Empordà","499,249.4703","4,644,937.228","2.990943737","41.95641624","POINT (2.990943737 41.95641624)"
"250498","Bellmunt d'Urgell","23","Noguera","329,806.0692","4,626,696.486","0.952239022","41.77387105","POINT (0.952239022 41.77387105)"
"081154","Martorelles","41","Vallès Oriental","436,824.0129","4,597,394.628","2.242767079","41.52570389","POINT (2.242767079 41.52570389)"
"250292","Arbeca","18","Garrigues","326,919.8702","4,601,032.467","0.924966081","41.54223831","POINT (0.924966081 41.54223831)"
"170736","Fornells de la Selva","20","Gironès","484,286.4289","4,642,535.338","2.810456867","41.93462692","POINT (2.810456867 41.93462692)"
"081574","Pallejà","11","Baix Llobregat","416,167.8956","4,586,154.767","1.996775252","41.4225799","POINT (1.996775252 41.4225799)"
"250609","Cabanabona","23","Noguera","352,016.6118","4,634,834.23","1.217309912","41.85158378","POINT (1.217309912 41.85158378)"
"251752","Prats i Sansor","15","Cerdanya","404,231.1627","4,690,950.195","1.836956242","42.36492897","POINT (1.836956242 42.36492897)"
"251898","Rosselló","33","Segrià","299,956.1217","4,618,793.958","0.596023748","41.69579487","POINT (0.596023748 41.69579487)"
"250143","Alfés","33","Segrià","301,361.8959","4,599,378.463","0.619339111","41.52141772","POINT (0.619339111 41.52141772)"
"081555","Palafolls","21","Maresme","479,139.1955","4,612,862.331","2.749412882","41.667246","POINT (2.749412882 41.667246)"
"430770","Mas de Barberans","22","Montsià","278,247.472","4,512,731.828","0.37387819","40.73566675","POINT (0.37387819 40.73566675)"
"171352","Pont de Molins","02","Alt Empordà","493,863.7638","4,684,714.331","2.925538693","42.31464308","POINT (2.925538693 42.31464308)"
